  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
   16.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   172.772    77.872   357.930   110.962     6.510     6.974   319.275
   17.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   172.931    78.186   357.930   111.515     6.510     6.974   319.344
   17.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.097    78.478   357.930   112.028     6.510     6.974   319.409
   17.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.213    78.753   357.930   112.501     6.510     6.974   319.467
   17.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.320    78.982   357.930   112.937     6.510     6.974   319.518
   18.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.461    79.204   357.930   113.308     6.510     6.974   319.558
   18.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.533    79.396   357.930   113.637     6.510     6.974   319.590
   18.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.603    79.545   357.930   113.934     6.510     6.974   319.615
   18.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.703    79.701   357.930   114.190     6.510     6.974   319.634
   19.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.754    79.841   357.930   114.426     6.510     6.974   319.647
   19.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.789    79.927   357.930   114.636     6.510     6.974   319.658
   19.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.882    80.060   357.930   114.822     6.510     6.974   319.666
   19.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.897    80.126   357.930   114.982     6.510     6.974   319.674
   20.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.921    80.179   357.930   115.112     6.510     6.974   319.680
   20.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.971    80.268   357.930   115.220     6.510     6.974   319.687
   20.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   173.982    80.298   357.930   115.308     6.510     6.974   319.696
   20.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.006    80.341   357.930   115.377     6.510     6.974   319.701
   21.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.026    80.384   357.930   115.440     6.510     6.974   319.698
   21.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.036    80.406   357.930   115.492     6.510     6.974   319.698
   21.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.051    80.434   357.930   115.536     6.510     6.974   319.700
   21.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.060    80.454   357.930   115.573     6.510     6.974   319.701
   22.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.068    80.470   357.930   115.603     6.510     6.974   319.702
   22.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.077    80.487   357.930   115.632     6.510     6.974   319.703
   22.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.084    80.501   357.930   115.657     6.510     6.974   319.702
   22.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.091    80.515   357.930   115.682     6.510     6.974   319.702
   23.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.097    80.528   357.930   115.704     6.510     6.974   319.703
   23.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.103    80.539   357.930   115.726     6.510     6.974   319.701
   23.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.108    80.550   357.930   115.745     6.510     6.974   319.703
   23.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.112    80.558   357.930   115.762     6.510     6.974   319.704
   24.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.116    80.566   357.930   115.778     6.510     6.974   319.705
   24.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.119    80.573   357.930   115.792     6.510     6.974   319.702
   24.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.122    80.579   357.930   115.804     6.510     6.974   319.701
   24.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.125    80.584   357.930   115.815     6.510     6.974   319.703
   25.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.127    80.589   357.930   115.825     6.510     6.974   319.704
   25.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.129    80.593   357.930   115.834     6.510     6.974   319.704
   25.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.131    80.597   357.930   115.843     6.510     6.974   319.704
   25.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.133    80.600   357.930   115.851     6.510     6.974   319.705
   26.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.134    80.603   357.930   115.857     6.510     6.974   319.704
   26.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.136    80.606   357.930   115.864     6.510     6.974   319.706
   26.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.137    80.608   357.930   115.869     6.510     6.974   319.705
   26.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.138    80.611   357.930   115.875     6.510     6.974   319.705
   27.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.138    80.612   357.930   115.879     6.510     6.974   319.706
   27.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.139    80.614   357.930   115.884     6.510     6.974   319.706
   27.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.140    80.615   357.930   115.887     6.510     6.974   319.705
   27.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.141    80.617   357.930   115.891     6.510     6.974   319.706
   28.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.142    80.618   357.930   115.894     6.510     6.974   319.705
   28.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.142    80.619   357.930   115.897     6.510     6.974   319.706
   28.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.142    80.621   357.930   115.900     6.510     6.974   319.706
   28.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.143    80.622   357.930   115.902     6.510     6.974   319.706
