JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2019-02-11 00:00	5.010000	2.960000	3.930000	0.022000	2.060000	0.445000	0.522000	8.510000	4.200000	2.920000	0.378000	3.020000	0.460000	8.730000	1.800000	11.600000	0.143000	6.940000	3.590000	10.500000	8.870000	8.250000	7.220000	3.150000	17.200000	1.900000	5.100000	0.135000	1.570000	4.160000	4.990000	1.200000	2.580000	1.890000	1.700000	6.674381	1.540911	1.992621	0.148858	1.909033	0.418250	0.560243	4.225246	1.484602	3.080469	0.611927	4.700951	0.303820	13.120477	9.134556	1.958955	2.781695	1.895833	5.649279	5.061783	7.847221	7.847221	1.613744	10.770976	1.732027	4.421868	0.335040	1.481213	4.541288	2.522139	0.821693	0.661353	0.838557	0.484411	242.909778	
2019-02-12 00:00	4.380000	2.960000	2.510000	0.018000	2.170000	0.379000	0.434000	5.360000	2.160000	2.780000	0.334000	3.020000	0.409000	8.200000	1.800000	9.730000	0.338000	4.270000	1.470000	7.760000	7.120000	8.070000	11.500000	2.720000	15.300000	1.600000	3.980000	0.121000	1.450000	3.820000	3.950000	1.320000	1.800000	1.370000	1.390000	7.489612	1.633993	2.116226	0.151285	2.144398	0.450615	0.560107	4.530732	1.597045	3.417958	0.670328	5.207731	0.334209	14.588443	9.813343	2.121428	2.894262	2.063250	6.218821	5.583823	8.429185	8.429185	1.825865	12.013295	1.890528	4.891448	0.337208	1.624933	4.905096	2.823278	0.825100	0.710699	0.903565	0.485332	95.819902	
2019-02-13 00:00	3.960000	2.720000	1.920000	0.018000	1.940000	0.346000	0.392000	4.120000	1.710000	2.500000	0.334000	3.020000	0.366000	8.200000	1.560000	8.550000	0.226000	2.400000	0.997000	5.430000	6.230000	7.250000	10.400000	2.180000	12.100000	1.400000	3.830000	0.108000	1.450000	3.650000	3.200000	1.200000	1.550000	0.997000	1.140000	7.810233	1.654627	2.153609	0.153174	2.231671	0.461082	0.559028	4.630236	1.633224	3.550010	0.693908	5.399303	0.345452	15.162696	10.001790	2.191186	2.914251	2.115417	6.443721	5.777418	8.647510	8.647510	1.905883	12.437938	1.941579	5.080072	0.339125	1.672951	5.003607	2.954168	0.826227	0.726466	0.926276	0.485920	49.092353	
2019-02-14 00:00	3.550000	2.320000	1.490000	0.018000	1.630000	0.346000	0.351000	3.670000	1.530000	2.360000	0.334000	3.020000	0.325000	7.420000	1.320000	7.820000	0.226000	1.790000	0.814000	4.440000	5.120000	6.450000	9.100000	1.810000	9.970000	1.300000	3.680000	0.108000	1.340000	3.330000	2.860000	1.200000	1.190000	0.823000	0.989000	8.101620	1.628237	2.134530	0.154673	2.353287	0.456886	0.557535	4.602182	1.627134	3.545637	0.694339	5.708105	0.412645	15.769080	10.222279	2.199233	2.874629	2.092106	6.486091	6.288951	9.160695	9.160695	2.045497	12.677299	2.057527	5.081889	0.340871	1.818398	5.242056	2.971343	0.826079	0.720182	0.936324	0.486447	241.339903	
2019-02-15 00:00	3.160000	2.000000	1.180000	0.018000	1.350000	0.346000	0.351000	3.240000	1.280000	2.080000	0.334000	2.840000	0.325000	6.660000	1.200000	7.300000	0.226000	1.470000	0.703000	3.820000	4.580000	5.850000	8.140000	1.590000	8.400000	1.200000	3.520000	0.099000	1.160000	3.010000	2.760000	1.200000	1.070000	0.661000	0.855000	8.496851	1.572958	2.080267	0.155888	2.691241	0.443313	0.555970	4.488962	1.589317	3.454431	0.680009	6.328382	0.602614	16.755063	10.657490	2.167843	2.798792	2.020614	6.395550	7.409444	10.268381	10.268381	2.411079	12.953026	2.315005	4.964569	0.342497	2.171119	5.836787	2.915493	0.825331	0.700145	0.936567	0.487072	331.610922	
2019-02-16 00:00	2.780000	1.760000	1.040000	0.018000	1.350000	0.315000	0.311000	3.030000	1.200000	1.940000	0.356000	2.480000	0.345000	6.410000	1.070000	6.960000	0.195000	1.340000	0.650000	3.530000	4.040000	5.270000	7.220000	1.490000	7.360000	1.100000	3.190000	0.108000	1.160000	2.850000	2.660000	0.976000	0.958000	0.585000	0.789000	8.757343	1.501534	2.005822	0.156895	3.063774	0.424305	0.554539	4.322439	1.529144	3.311569	0.656867	6.908934	0.835432	17.545153	10.963424	2.112813	2.703181	1.921308	6.197910	8.508383	11.346096	11.346096	2.816393	12.931118	2.558558	4.776134	0.344032	2.563064	6.423722	2.815545	0.824415	0.672208	0.919550	0.487881	212.249170	
2019-02-17 00:00	2.590000	1.550000	0.966000	0.018000	1.350000	0.315000	0.311000	2.830000	1.120000	1.800000	0.334000	2.480000	0.387000	6.160000	1.070000	6.960000	0.143000	1.130000	0.600000	3.230000	3.860000	4.980000	6.570000	1.390000	6.950000	1.200000	3.040000	0.108000	1.160000	2.710000	2.560000	0.976000	0.757000	0.585000	0.670000	8.847378	1.422753	1.921579	0.157747	3.341142	0.402598	0.553356	4.128769	1.457175	3.141599	0.629066	7.332752	1.086282	17.996598	11.057451	2.045165	2.599068	1.808316	5.926931	9.291581	12.103800	12.103800	3.139181	12.534348	2.725935	4.550113	0.345490	2.824953	6.780967	2.691736	0.823596	0.640423	0.886669	0.488906	120.026475	
2019-02-18 00:00	2.590000	1.410000	0.840000	0.018000	1.350000	0.315000	0.311000	2.630000	1.050000	1.540000	0.334000	2.480000	0.434000	5.910000	1.200000	7.130000	0.143000	1.070000	0.552000	3.010000	3.860000	4.840000	6.360000	1.390000	6.750000	1.300000	2.880000	0.099000	1.160000	2.850000	2.460000	0.976000	0.670000	0.585000	0.615000	8.714328	1.342516	1.834552	0.158481	3.474582	0.380048	0.552472	3.925732	1.380624	2.961286	0.599444	7.543130	1.307876	18.006883	10.928135	1.972423	2.493969	1.691212	5.620173	9.623143	12.408374	12.408374	3.315201	11.883710	2.787592	4.309416	0.346878	2.936763	6.892812	2.557939	0.823019	0.607528	0.844953	0.490147	61.917006	
2019-02-19 00:00	2.410000	1.270000	0.725000	0.018000	1.350000	0.315000	0.311000	2.530000	0.980000	1.420000	0.334000	2.120000	0.488000	5.420000	1.320000	7.300000	0.143000	0.999000	0.461000	2.900000	3.860000	4.840000	6.150000	1.490000	6.550000	1.400000	2.720000	0.099000	1.160000	3.010000	2.460000	0.870000	0.592000	0.585000	0.554000	8.374807	1.264644	1.749321	0.159123	3.442311	0.357873	0.551894	3.725039	1.304277	2.781742	0.569881	7.456653	1.408014	17.513727	10.549716	1.899576	2.392696	1.576272	5.303132	9.531276	12.289813	12.289813	3.315499	11.096797	2.739662	4.069245	0.348192	2.910508	6.749084	2.423397	0.822748	0.575312	0.799276	0.491582	12.756998	
2019-02-20 00:00	2.410000	1.130000	0.624000	0.018000	1.260000	0.285000	0.311000	2.430000	0.910000	1.310000	0.313000	1.790000	0.488000	4.940000	1.200000	7.130000	0.143000	0.882000	0.461000	2.680000	3.860000	4.840000	6.150000	1.490000	6.170000	1.400000	2.420000	0.099000	1.160000	3.010000	2.460000	0.870000	0.522000	0.516000	0.441000	7.913520	1.191474	1.668722	0.159689	3.302060	0.336832	0.551603	3.534045	1.231175	2.610020	0.541571	7.178445	1.423440	16.709830	10.023786	1.829790	2.298138	1.467409	4.992458	9.166678	11.899896	11.899896	3.198769	10.254649	2.622480	3.839263	0.349430	2.795467	6.443246	2.294023	0.822794	0.544885	0.752912	0.493177	4.670987	
2019-02-21 00:00	2.590000	1.000000	0.577000	0.018000	1.180000	0.285000	0.311000	2.250000	0.910000	1.310000	0.313000	1.790000	0.460000	4.940000	1.070000	6.960000	0.143000	0.882000	0.418000	2.460000	3.680000	4.700000	6.150000	1.490000	5.780000	1.400000	2.270000	0.090000	1.160000	3.010000	2.270000	0.764000	0.461000	0.455000	0.392000	7.397128	1.124299	1.594365	0.160190	3.099991	0.317365	0.551563	3.357034	1.163123	2.450294	0.515224	6.805160	1.395442	15.760215	9.433888	1.764938	2.211844	1.366872	4.698511	8.651215	11.361084	11.361084	3.013614	9.411281	2.469585	3.625202	0.350584	2.632305	6.052942	2.173361	0.823134	0.516876	0.707977	0.494891	10.451879	
2019-02-22 00:00	2.590000	0.940000	0.577000	0.018000	1.260000	0.285000	0.311000	2.160000	0.840000	1.210000	0.292000	1.500000	0.518000	4.710000	1.200000	6.960000	0.143000	0.826000	0.418000	2.260000	3.860000	4.570000	5.950000	1.590000	5.600000	1.400000	2.270000	0.090000	1.250000	3.170000	2.270000	0.673000	0.461000	0.455000	0.392000	6.866901	1.063694	1.527012	0.160633	2.866321	0.299686	0.551731	3.196140	1.101056	2.304727	0.491206	6.388074	1.339932	14.758315	8.827997	1.705995	2.134436	1.275750	4.427244	8.058203	10.746949	10.746949	2.793601	8.601287	2.300458	3.430051	0.351647	2.442884	5.621892	2.063301	0.823723	0.491585	0.665759	0.496684	11.170179	
2019-02-23 00:00	2.590000	0.820000	0.532000	0.018000	1.350000	0.285000	0.311000	2.070000	0.770000	1.120000	0.292000	1.640000	0.585000	5.180000	1.440000	6.960000	0.119000	0.663000	0.418000	2.160000	3.860000	4.700000	5.950000	1.590000	5.410000	1.500000	2.140000	0.090000	1.250000	3.170000	2.270000	0.764000	0.407000	0.455000	0.392000	6.344274	1.009751	1.466849	0.161022	2.620121	0.283857	0.552059	3.052050	1.045323	2.174114	0.469653	5.940911	1.258604	13.739623	8.225287	1.653320	2.065927	1.194351	4.181428	7.431001	10.100884	10.100884	2.556888	7.845345	2.122947	3.254925	0.352612	2.241824	5.176580	1.964600	0.824507	0.469088	0.626971	0.498515	2.135258	
2019-02-24 00:00	2.410000	0.770000	0.532000	0.018000	1.350000	0.255000	0.311000	1.990000	0.770000	1.040000	0.292000	1.950000	0.551000	4.940000	1.440000	6.960000	0.119000	0.663000	0.418000	2.070000	3.680000	4.700000	5.750000	1.590000	5.220000	1.500000	2.140000	0.082000	1.340000	3.170000	2.180000	0.673000	0.407000	0.455000	0.297000	5.848312	0.962250	1.413693	0.161357	2.375770	0.269841	0.552500	2.924496	0.995883	2.058339	0.450549	5.572433	1.228123	12.831930	7.697585	1.606865	2.005938	1.122471	3.961812	6.838027	9.491197	9.491197	2.324754	7.154504	1.962994	3.099699	0.353473	2.055497	4.756604	1.877258	0.825429	0.449314	0.591923	0.500344	7.585076	
2019-02-25 00:00	2.230000	0.720000	0.489000	0.018000	1.350000	0.255000	0.311000	1.900000	0.700000	1.040000	0.272000	1.950000	0.518000	4.710000	1.200000	6.630000	0.119000	0.663000	0.378000	1.890000	3.500000	4.570000	5.560000	1.390000	4.850000	1.400000	2.000000	0.090000	1.340000	3.170000	2.180000	0.673000	0.357000	0.399000	0.392000	5.388334	0.920781	1.367125	0.161642	2.142417	0.257540	0.553011	2.812607	0.952445	1.956710	0.433779	5.261630	1.230718	12.023274	7.221583	1.566325	1.953855	1.059584	3.767784	6.278351	8.916763	8.916763	2.098845	6.533179	1.817920	2.963457	0.354224	1.871671	4.352648	1.800795	0.826430	0.432103	0.560660	0.502138	4.108100	
2019-02-26 00:00	1.870000	0.670000	0.489000	0.018000	1.260000	0.255000	0.311000	1.820000	0.640000	0.970000	0.272000	1.790000	0.518000	4.710000	1.070000	6.300000	0.119000	0.613000	0.378000	1.810000	3.500000	4.300000	5.180000	1.290000	4.490000	1.400000	1.870000	0.090000	1.250000	3.170000	2.180000	0.673000	0.311000	0.399000	0.392000	4.969797	0.884830	1.326600	0.161874	1.925471	0.246818	0.553550	2.715167	0.914572	1.868199	0.419169	4.946667	1.207146	11.256872	6.767575	1.531246	1.908942	1.004983	3.597882	5.744684	8.370052	8.370052	1.885994	5.981365	1.677200	2.844819	0.354861	1.696771	3.975062	1.734440	0.827455	0.417242	0.533054	0.503867	0.875863	
2019-02-27 00:00	1.690000	0.620000	0.448000	0.018000	1.260000	0.227000	0.311000	1.740000	0.640000	0.970000	0.272000	1.360000	0.518000	4.010000	1.200000	6.300000	0.119000	0.613000	0.418000	1.730000	3.320000	4.040000	4.820000	1.200000	4.140000	1.400000	1.870000	0.090000	1.250000	3.170000	2.180000	0.673000	0.311000	0.345000	0.392000	4.594502	0.853835	1.291510	0.162055	1.727726	0.237524	0.554082	2.630786	0.881752	1.791598	0.406520	4.620626	1.150293	10.527126	6.342857	1.501094	1.870412	0.957871	3.450167	5.247431	7.861213	7.861213	1.690044	5.496226	1.542037	2.742160	0.355379	1.534586	3.629435	1.677271	0.828455	0.404496	0.508869	0.505503	0.018006	
2019-02-28 00:00	1.870000	0.620000	0.448000	0.018000	1.260000	0.227000	0.311000	1.740000	0.640000	0.970000	0.272000	1.220000	0.551000	4.010000	1.320000	6.460000	0.119000	0.613000	0.378000	1.660000	3.140000	4.040000	4.650000	1.200000	3.970000	1.500000	1.750000	0.099000	1.340000	3.330000	2.180000	0.673000	0.267000	0.345000	0.392000	4.261834	0.827227	1.261232	0.162184	1.550196	0.229501	0.554575	2.558022	0.853443	1.725638	0.395616	4.300624	1.074477	9.850033	5.953912	1.475307	1.837479	0.917428	3.322509	4.793625	7.397018	7.397018	1.512772	5.073234	1.415994	2.653770	0.355778	1.387314	3.318538	1.628308	0.829386	0.393623	0.487816	0.507025	0.543412	
2019-03-01 00:00	1.870000	0.620000	0.448000	0.020000	1.350000	0.285000	0.351000	1.740000	0.700000	0.970000	0.272000	1.500000	0.782000	3.780000	1.930000	7.300000	0.119000	0.613000	0.418000	1.730000	3.500000	4.040000	5.000000	1.290000	3.800000	1.900000	1.750000	0.135000	1.790000	4.160000	2.180000	0.673000	0.267000	0.345000	0.392000	3.969730	0.804459	1.235161	0.162262	1.392713	0.222595	0.555000	2.495482	0.829133	1.669062	0.386248	3.998521	0.990414	9.234893	5.606474	1.453329	1.809391	0.882851	3.213147	4.386783	6.980742	6.980742	1.354565	4.706960	1.303379	2.577950	0.356054	1.256639	3.045284	1.586568	0.830209	0.384388	0.469714	0.508414	3.178964	
2019-03-02 00:00	2.050000	0.570000	0.448000	0.020000	1.350000	0.227000	0.351000	1.740000	0.700000	0.900000	0.252000	1.790000	0.931000	4.710000	2.290000	7.640000	0.143000	0.613000	0.378000	1.660000	3.860000	4.300000	5.370000	1.290000	3.800000	2.130000	1.630000	0.121000	2.150000	4.680000	2.180000	0.673000	0.311000	0.345000	0.342000	3.715121	0.785015	1.212728	0.162286	1.254402	0.216661	0.555337	2.441830	0.808301	1.620668	0.378216	3.719079	0.903884	8.682920	5.297860	1.434633	1.785450	0.853381	3.119458	4.026267	6.611517	6.611517	1.215113	4.391659	1.202747	2.513079	0.356208	1.141757	2.806435	1.551115	0.830891	0.376569	0.454166	0.509656	4.936099	
2019-03-03 00:00	1.690000	0.620000	0.409000	0.018000	1.350000	0.227000	0.351000	1.650000	0.580000	0.900000	0.252000	1.950000	0.878000	4.470000	2.290000	7.470000	0.143000	0.613000	0.378000	1.590000	3.860000	4.430000	5.560000	1.390000	3.630000	2.000000	1.630000	0.108000	2.390000	4.870000	2.180000	0.673000	0.267000	0.296000	0.297000	3.494671	0.768446	1.193409	0.162259	1.133844	0.211565	0.555566	2.395791	0.790467	1.579345	0.371331	3.466204	0.819546	8.194244	5.025526	1.418729	1.765018	0.828318	3.039098	3.710022	6.287085	6.287085	1.093234	4.121489	1.113038	2.457653	0.356239	1.041221	2.598225	1.521074	0.831405	0.369962	0.440722	0.510740	2.717973	
2019-03-04 00:00	1.690000	0.670000	0.448000	0.018000	1.440000	0.227000	0.351000	1.650000	0.580000	0.900000	0.252000	1.950000	1.050000	4.470000	2.540000	7.640000	0.143000	0.613000	0.341000	1.660000	4.400000	4.700000	6.570000	1.390000	3.630000	2.000000	1.630000	0.121000	2.630000	5.250000	2.180000	0.673000	0.267000	0.296000	0.261000	3.331194	0.755582	1.176731	0.162180	1.034234	0.207786	0.555672	2.372655	0.779829	1.544264	0.365442	3.313948	0.756856	7.865658	4.815779	1.405172	1.747879	0.808471	2.976023	3.493085	6.062326	6.062326	0.993913	3.896593	1.046875	2.410325	0.356148	0.975165	2.455120	1.496022	0.831730	0.365208	0.432135	0.511655	84.074142	
2019-03-05 00:00	2.230000	0.620000	0.409000	0.020000	1.530000	0.227000	0.351000	1.900000	0.700000	0.840000	0.272000	2.300000	1.050000	5.670000	2.420000	8.360000	0.143000	0.613000	0.378000	1.730000	4.940000	5.410000	7.450000	1.390000	3.970000	2.260000	1.750000	0.187000	2.630000	5.440000	2.370000	0.673000	0.267000	0.296000	0.497000	3.204325	0.744618	1.162375	0.162049	0.968011	0.205855	0.555643	2.378101	0.778897	1.516488	0.360477	3.174592	0.693971	7.589148	4.641166	1.393592	1.733041	0.801461	2.929978	3.317065	5.878794	5.878794	0.921872	3.732842	0.990036	2.371172	0.355938	0.921780	2.341311	1.476411	0.831848	0.363165	0.426897	0.512397	144.997813	
2019-03-06 00:00	2.230000	0.520000	0.409000	0.020000	1.440000	0.195000	0.670000	2.160000	0.840000	0.840000	0.252000	2.120000	0.931000	4.940000	1.930000	7.470000	0.143000	0.613000	0.552000	1.520000	4.580000	5.550000	7.900000	1.390000	3.630000	1.900000	1.630000	0.149000	2.390000	4.870000	2.180000	0.673000	0.267000	0.296000	0.441000	3.089141	0.734916	1.149833	0.161868	0.908000	0.203724	0.555470	2.373118	0.775423	1.492185	0.356165	3.036107	0.634717	7.326304	4.482328	1.383605	1.720102	0.792982	2.887211	3.151205	5.705423	5.705423	0.860119	3.587206	0.937449	2.337286	0.355609	0.869848	2.232591	1.459370	0.831746	0.360903	0.421107	0.512961	14.946194	
2019-03-07 00:00	2.050000	0.440000	0.373000	0.018000	1.260000	0.195000	0.986000	1.990000	0.700000	0.780000	0.232000	2.120000	0.878000	5.420000	1.800000	6.800000	0.143000	0.613000	0.461000	1.390000	4.220000	5.270000	7.000000	1.200000	3.460000	1.700000	1.630000	0.135000	2.270000	4.500000	2.180000	0.586000	0.267000	0.296000	0.392000	2.983443	0.726351	1.138925	0.161636	0.851952	0.201523	0.555147	2.362367	0.771321	1.470972	0.352416	2.901480	0.578495	7.077940	4.341362	1.374909	1.708711	0.794435	2.847891	3.003534	5.550240	5.550240	0.804539	3.458642	0.890749	2.307926	0.355163	0.824811	2.139512	1.444554	0.831414	0.358577	0.415120	0.513345	19.432746	
2019-03-08 00:00	2.050000	0.360000	0.373000	0.018000	1.260000	0.195000	0.930000	1.820000	0.640000	0.780000	0.232000	2.120000	0.878000	5.180000	1.800000	6.630000	0.143000	0.613000	0.378000	1.390000	4.220000	5.120000	6.780000	1.200000	3.460000	1.700000	1.630000	0.135000	2.150000	4.330000	2.180000	0.586000	0.227000	0.250000	0.342000	2.960428	0.728770	1.131743	0.161355	0.822386	0.200488	0.554669	2.392919	0.778414	1.458008	0.350453	2.832050	0.530704	6.987837	4.249122	1.371962	1.699824	0.808532	2.825680	2.911609	5.452741	5.452741	0.768803	3.383720	0.856899	2.287848	0.354605	0.791519	2.075858	1.433408	0.830846	0.356425	0.413421	0.513547	214.561270	
2019-03-09 00:00	2.050000	0.520000	0.409000	0.018000	1.440000	0.227000	0.930000	1.990000	0.770000	0.840000	0.252000	2.300000	0.878000	5.180000	1.800000	6.460000	0.143000	0.563000	0.418000	1.450000	4.580000	5.120000	6.780000	1.390000	3.800000	1.600000	1.870000	0.135000	2.270000	4.330000	2.090000	0.586000	0.227000	0.296000	0.199000	3.076063	0.750816	1.138813	0.161027	1.013648	0.202730	0.554034	2.576093	0.808826	1.484539	0.359275	2.866825	0.494435	7.159724	4.222812	1.384639	1.695698	0.858806	2.848530	2.894527	5.437412	5.437412	0.823116	3.917155	0.835319	2.342048	0.353935	0.783098	2.076166	1.436840	0.830038	0.360523	0.420504	0.513570	737.379159	
2019-03-10 00:00	2.230000	0.820000	0.532000	0.026000	2.060000	0.255000	1.040000	3.130000	1.120000	0.900000	0.292000	3.020000	0.988000	6.660000	2.780000	7.130000	0.143000	0.663000	0.814000	2.680000	5.570000	5.850000	9.600000	1.700000	5.780000	1.700000	2.570000	0.224000	2.510000	4.680000	2.660000	0.764000	0.227000	0.585000	0.229000	3.706950	1.052437	1.418965	0.161665	1.333589	0.238275	0.554590	3.038257	0.923824	1.723586	0.413194	3.446642	0.514985	8.524542	4.708043	1.639392	1.981305	0.940258	3.186262	3.366710	6.006377	6.006377	0.935666	4.583392	0.961445	2.898083	0.356395	0.882831	2.342316	1.636248	0.838212	0.370940	0.470366	0.517553	1733.485343	
2019-03-11 00:00	2.410000	1.060000	0.624000	0.024000	2.680000	0.255000	0.986000	3.890000	1.120000	1.040000	0.292000	3.580000	1.110000	7.420000	3.270000	7.130000	0.143000	0.882000	0.934000	3.120000	6.680000	7.090000	10.100000	1.930000	6.170000	1.600000	2.570000	0.281000	2.150000	4.500000	3.200000	0.976000	0.267000	0.741000	0.297000	4.077307	1.237171	1.601102	0.164004	1.507047	0.261324	0.561324	3.343447	0.996310	1.920591	0.451344	3.775818	0.514571	9.327391	5.006246	1.815471	2.173906	0.999059	3.432272	3.617792	6.336349	6.336349	0.989015	4.962086	1.027869	3.290198	0.363037	0.932451	2.486895	1.784855	0.856235	0.379179	0.505803	0.526425	644.645094	
2019-03-12 00:00	2.230000	1.270000	0.725000	0.020000	2.550000	0.255000	0.930000	3.890000	1.200000	1.210000	0.292000	3.390000	0.988000	7.170000	2.660000	7.130000	0.143000	1.200000	1.060000	3.120000	6.010000	6.920000	10.100000	1.810000	6.170000	1.600000	3.040000	0.206000	2.150000	4.330000	3.080000	0.976000	0.267000	0.741000	0.497000	4.310981	1.356639	1.699369	0.165374	1.596250	0.278877	0.565240	3.514822	1.042443	2.037104	0.474703	3.966370	0.503947	9.808532	5.206807	1.914350	2.283306	1.033709	3.611167	3.771436	6.536246	6.536246	1.026151	5.144884	1.078447	3.510865	0.366938	0.962599	2.580720	1.868373	0.867037	0.383573	0.539603	0.532164	171.619246	
2019-03-13 00:00	2.050000	1.480000	0.674000	0.018000	2.290000	0.255000	0.873000	3.670000	1.360000	1.210000	0.292000	3.200000	0.878000	6.410000	2.170000	6.960000	0.143000	0.999000	0.872000	2.900000	5.790000	6.450000	9.350000	1.700000	5.980000	1.700000	2.720000	0.187000	2.030000	4.160000	2.860000	0.870000	0.267000	0.741000	0.615000	4.494890	1.425203	1.744181	0.166051	1.632986	0.290442	0.567127	3.692134	1.082147	2.101828	0.487491	4.098040	0.490238	10.164317	5.361511	1.964702	2.336510	1.063667	3.742555	3.861606	6.653346	6.653346	1.051122	5.271915	1.109211	3.622918	0.368890	0.978458	2.635563	1.910199	0.872705	0.387207	0.567395	0.535600	418.609137	
2019-03-14 00:00	3.550000	2.800000	0.725000	0.018000	2.420000	0.285000	0.822000	5.230000	1.710000	1.670000	0.356000	3.970000	0.878000	8.460000	2.290000	8.550000	0.143000	0.939000	0.872000	4.220000	7.350000	6.600000	8.860000	1.930000	7.150000	1.800000	3.520000	0.135000	2.150000	4.680000	2.860000	0.764000	0.311000	1.090000	0.497000	4.960362	1.925535	1.790532	0.166615	1.803581	0.306936	0.569285	3.838048	1.112962	2.257160	0.519059	4.512922	0.485869	11.153652	5.815888	2.135037	2.404214	1.097823	4.036932	4.216245	7.063992	7.063992	1.183764	6.247554	1.175514	3.791059	0.372865	1.083683	2.890279	1.957835	0.875419	0.398708	0.617874	0.537749	1357.357940	
2019-03-15 00:00	5.640000	7.320000	1.040000	0.024000	3.720000	0.412000	0.822000	5.360000	1.890000	2.500000	0.378000	5.920000	1.240000	12.000000	3.400000	9.730000	0.143000	1.270000	1.060000	7.760000	9.390000	9.480000	12.000000	2.860000	9.290000	2.390000	4.450000	0.149000	3.010000	6.200000	3.400000	0.870000	0.461000	2.010000	0.441000	7.194938	2.400115	1.834221	0.171233	2.300134	0.407925	0.576562	4.603372	1.345541	2.717225	0.581445	5.884919	0.670451	15.235242	7.367937	2.451361	2.506619	1.314326	5.590615	5.680827	9.136533	9.136533	1.565318	8.032969	1.447598	4.237423	0.386568	1.495162	3.836351	2.766989	0.965351	0.514245	0.854692	0.623764	2629.466597	
2019-03-16 00:00	12.900000	7.320000	1.110000	0.028000	6.730000	0.482000	0.930000	9.800000	4.710000	3.200000	0.400000	11.600000	2.500000	25.400000	6.730000	18.500000	0.260000	2.790000	3.590000	18.200000	15.900000	14.200000	17.500000	5.020000	14.500000	4.020000	5.100000	0.281000	5.580000	9.800000	7.100000	1.730000	0.958000	4.110000	0.989000	8.518647	2.654567	1.840446	0.175109	2.570310	0.465274	0.584244	5.026133	1.478590	2.971576	0.614328	6.723038	0.820346	17.671452	8.284551	2.625179	2.555055	1.439141	6.491817	6.533595	10.362466	10.362466	1.789463	9.014427	1.609831	4.461150	0.399625	1.741863	4.395670	3.243205	1.023196	0.585209	0.991843	0.679277	328.334862	
2019-03-17 00:00	11.200000	5.180000	0.966000	0.022000	5.790000	0.445000	0.822000	7.000000	2.550000	3.340000	0.400000	10.400000	2.210000	23.200000	5.280000	16.800000	0.338000	2.300000	1.980000	12.900000	15.200000	16.200000	21.300000	4.700000	14.700000	3.890000	4.770000	0.187000	5.190000	10.000000	4.990000	1.320000	0.958000	2.440000	1.060000	9.189922	2.750430	1.826154	0.178815	2.673351	0.493881	0.591381	5.241624	1.548226	3.099904	0.629249	7.149238	0.911576	18.913717	8.757766	2.719654	2.564430	1.502687	6.966058	6.957289	10.996295	10.996295	1.887134	9.449161	1.691526	4.551942	0.412338	1.868127	4.679044	3.500846	1.056658	0.623515	1.062865	0.711351	384.417675	
2019-03-18 00:00	9.200000	4.000000	0.902000	0.022000	4.210000	0.412000	0.570000	5.890000	2.160000	3.060000	0.400000	8.700000	1.770000	19.000000	3.760000	14.300000	0.381000	1.790000	1.400000	8.950000	12.300000	14.600000	20.200000	3.600000	12.400000	3.350000	4.450000	0.224000	4.170000	8.600000	4.090000	1.320000	0.757000	1.890000	0.922000	9.375058	2.734113	1.791359	0.180965	2.656350	0.502067	0.594917	5.273535	1.564373	3.127001	0.629611	7.226887	0.941242	19.225182	8.863748	2.741677	2.542670	1.517549	7.128290	7.042951	11.165549	11.165549	1.896497	9.485671	1.701601	4.532865	0.419681	1.897465	4.741110	3.600666	1.071461	0.639008	1.087117	0.726010	65.273230	
2019-03-19 00:00	7.830000	3.200000	0.725000	0.020000	2.960000	0.412000	0.311000	4.720000	1.710000	2.640000	0.378000	7.360000	1.380000	15.700000	2.910000	11.800000	0.226000	1.340000	0.997000	6.840000	9.390000	12.100000	15.300000	2.720000	9.970000	2.790000	4.300000	0.168000	3.270000	7.000000	3.400000	1.200000	0.592000	1.570000	0.789000	9.233362	2.646412	1.744877	0.182043	2.562118	0.495534	0.595866	5.186918	1.545621	3.083519	0.620151	7.076631	0.930341	18.916737	8.729281	2.716651	2.502022	1.500825	7.069663	6.905357	11.026661	11.026661	1.847138	9.261341	1.664859	4.442150	0.423302	1.862130	4.656454	3.591231	1.073724	0.639195	1.075938	0.728881	0.315187	
