  *WEL.ASC - GER                                 13.10.2015 11:30

  Ergebnisse GewaesserImmission-SimulationsMOdell    : GISMO 4.10 
  ====================================================
                                                      
  SYDRO Consult GmbH - Darmstadt                      
  SYDRO Software GbR - Dieburg                        
                                                      
   xxxxxxxxxxxxx                          
   yyyyyyyyyyyyyyyyyyy                    
   zzzzzzzzzzzzzzzzzzzzzzz                
   Datum der Simulation   : 13.10.2015 11:30 Uhr
   Wellenausgabe - Gerinne: GER             
  
 Datum_Zeit                    Qzu              Qab             Qtzu             Qtab           Qurbzu           Qnatzu           Qurbab           Qnatab              WSP            Aquer            VDyna             MVol            cO2zu            cO2ab           O2Saet           cBSBzu           cBSBab           cAFSzu           cAFSab           cCSBzu           cCSBab             cTOC             cPO4             cNH4             cNO2             cNO3              Tzu              Tab               pH              ALK              SIC              NH3  G  S
 -                           cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s                m               qm              m/s                %             mg/l             mg/l                %             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l               °C               °C                -           mmol/l           mmol/l             mg/l  -  -
 25.06.1970 22:25          0.32837          0.40091          0.07291          0.07291          0.00071          0.32766          0.00698          0.39393          0.04725          0.15168          2.40403          1.87198          9.08547          9.44353         98.24023          2.95755          2.91949         14.96760         14.97323          5.98704          5.98929          5.98929          0.07535          0.16723          0.04991          3.19429         17.02038         17.13449          7.99409          3.99465          4.07544          0.00512  F  T
 25.06.1970 22:30          0.32296          0.39282          0.07291          0.07291          0.00071          0.32225          0.00637          0.38645          0.04638          0.14887          2.40403          1.74217          9.08429          9.44376         98.24265          2.95766          2.91962         14.96706         14.97268          5.98682          5.98907          5.98907          0.07546          0.16723          0.04991          3.19417         17.00580         17.12304          7.99398          3.99454          4.07535          0.00512  F  T
 25.06.1970 22:35          0.31774          0.38504          0.07291          0.07291          0.00071          0.31703          0.00582          0.37922          0.04554          0.14617          2.40403          1.62257          9.08290          9.44396         98.24467          2.95777          2.91975         14.96652         14.97212          5.98661          5.98885          5.98885          0.07557          0.16723          0.04991          3.19405         16.98998         17.11120          7.99386          3.99442          4.07526          0.00512  F  T
 25.06.1970 22:40          0.31270          0.37755          0.07291          0.07291          0.00071          0.31199          0.00533          0.37222          0.04472          0.14356          2.40403          1.51240          9.08130          9.44412         98.24632          2.95787          2.91987         14.96597         14.97157          5.98639          5.98863          5.98863          0.07568          0.16723          0.04991          3.19394         16.97413         17.10033          7.99374          3.99431          4.07517          0.00512  F  T
 25.06.1970 22:45          0.30783          0.37034          0.07291          0.07291          0.00071          0.30712          0.00488          0.36546          0.04394          0.14105          2.40403          1.41098          9.07950          9.44424         98.24765          2.95795          2.91998         14.96544         14.97102          5.98617          5.98841          5.98841          0.07579          0.16723          0.04990          3.19382         16.95957         17.09124          7.99361          3.99420          4.07508          0.00512  F  T
 25.06.1970 22:50          0.30311          0.36340          0.07291          0.07291          0.00071          0.30240          0.00448          0.35893          0.04319          0.13862          2.40403          1.31765          9.07754          9.46654         98.23168          2.95803          2.92068         14.96490         14.97047          5.98596          5.98819          5.98819          0.07590          0.16723          0.04990          3.19370         16.94728         17.07984          7.99349          3.99409          4.07499          0.00507  F  T
 25.06.1970 22:55          0.29855          0.35672          0.07291          0.07291          0.00071          0.29784          0.00411          0.35261          0.04246          0.13629          2.40403          1.23182          9.07547          9.47488         98.23051          2.95810          2.92103         14.96436         14.96992          5.98575          5.98797          5.98797          0.07601          0.16723          0.04990          3.19358         16.93750         17.06641          7.99337          3.99398          4.07490          0.00505  F  T
 25.06.1970 23:00          0.29414          0.35028          0.07291          0.07291          0.00071          0.29343          0.00378          0.34650          0.04175          0.13403          2.40403          1.15291          9.07333          9.47537         98.23566          2.95816          2.92118         14.96383         14.96936          5.98553          5.98775          5.98775          0.07612          0.16723          0.04990          3.19346         16.92966         17.05527          7.99325          3.99387          4.07481          0.00505  F  T
 25.06.1970 23:05          0.28986          0.34408          0.07291          0.07291          0.00071          0.28915          0.00349          0.34059          0.04107          0.13185          2.40403          1.08041          9.07115          9.47574         98.23947          2.95822          2.92133         14.96329         14.96881          5.98532          5.98753          5.98753          0.07623          0.16723          0.04990          3.19335         16.92275         17.04584          7.99313          3.99376          4.07472          0.00505  F  T
 25.06.1970 23:10          0.28572          0.33810          0.07291          0.07291          0.00071          0.28501          0.00322          0.33487          0.04042          0.12974          2.40403          1.01384          9.06894          9.47601         98.24229          2.95828          2.92146         14.96276         14.96826          5.98511          5.98731          5.98731          0.07634          0.16723          0.04989          3.19323         16.91576         17.03546          7.99301          3.99365          4.07463          0.00505  F  T
 25.06.1970 23:15          0.28170          0.33233          0.07291          0.07291          0.00071          0.28099          0.00298          0.32935          0.03978          0.12771          2.40403          0.95274          9.06673          9.47621         98.24436          2.95833          2.92159         14.96223         14.96772          5.98489          5.98709          5.98709          0.07645          0.16723          0.04989          3.19311         16.90818         17.02315          7.99289          3.99354          4.07454          0.00505  F  T
 25.06.1970 23:20          0.27780          0.32676          0.07291          0.07291          0.00071          0.27709          0.00276          0.32400          0.03917          0.12574          2.40403          0.89671          9.06450          9.47636         98.24590          2.95838          2.92171         14.96170         14.96717          5.98468          5.98687          5.98687          0.07656          0.16723          0.04989          3.19300         16.90016         17.00887          7.99277          3.99343          4.07445          0.00505  F  T
 25.06.1970 23:25          0.27401          0.32139          0.07291          0.07291          0.00071          0.27330          0.00257          0.31883          0.03858          0.12383          2.40403          0.84535          9.06227          9.47648         98.24708          2.95841          2.92182         14.96117         14.96663          5.98447          5.98665          5.98665          0.07667          0.16723          0.04989          3.19288         16.89227         16.99318          7.99265          3.99332          4.07436          0.00504  F  T
 25.06.1970 23:30          0.27033          0.31620          0.07291          0.07291          0.00071          0.26962          0.00239          0.31382          0.03800          0.12199          2.40403          0.79831          9.06003          9.47656         98.24791          2.95845          2.92192         14.96064         14.96608          5.98426          5.98643          5.98643          0.07677          0.16723          0.04989          3.19276         16.88513         16.97720          7.99254          3.99322          4.07427          0.00504  F  T
 25.06.1970 23:35          0.26676          0.31119          0.07291          0.07291          0.00071          0.26605          0.00223          0.30896          0.03745          0.12020          2.40403          0.75526          9.05778          9.47661         98.24845          2.95848          2.92200         14.96011         14.96554          5.98405          5.98622          5.98622          0.07688          0.16722          0.04989          3.19265         16.87912         16.96228          7.99241          3.99311          4.07418          0.00504  F  T
 25.06.1970 23:40          0.26328          0.30635          0.07291          0.07291          0.00071          0.26257          0.00208          0.30426          0.03691          0.11847          2.40403          0.71589          9.05554          9.47663         98.24870          2.95850          2.92208         14.95959         14.96499          5.98383          5.98600          5.98600          0.07699          0.16722          0.04988          3.19253         16.87428         16.94947          7.99230          3.99300          4.07410          0.00504  F  T
 25.06.1970 23:45          0.25990          0.30166          0.07291          0.07291          0.00071          0.25919          0.00195          0.29971          0.03638          0.11680          2.40403          0.67992          9.05329          9.47664         98.24875          2.95852          2.92215         14.95906         14.96445          5.98362          5.98578          5.98578          0.07710          0.16722          0.04988          3.19242         16.87045         16.93916          7.99218          3.99289          4.07401          0.00504  F  T
 25.06.1970 23:50          0.25661          0.29712          0.07291          0.07291          0.00071          0.25590          0.00183          0.29529          0.03588          0.11517          2.40403          0.64708          9.05105          9.47663         98.24863          2.95854          2.92222         14.95854         14.96391          5.98342          5.98557          5.98557          0.07721          0.16722          0.04988          3.19230         16.86737         16.93093          7.99206          3.99278          4.07392          0.00504  F  T
 25.06.1970 23:55          0.25340          0.29273          0.07291          0.07291          0.00071          0.25269          0.00173          0.29101          0.03539          0.11359          2.40403          0.61713          9.04880          9.47660         98.24837          2.95855          2.92228         14.95801         14.96337          5.98321          5.98535          5.98535          0.07731          0.16722          0.04988          3.19219         16.86487         16.92381          7.99194          3.99268          4.07383          0.00504  F  T
 26.06.1970 00:00          0.25027          0.28848          0.07291          0.07291          0.00071          0.24956          0.00163          0.28685          0.03491          0.11205          2.40403          0.58985          9.04657          9.47657         98.24803          2.95856          2.92233         14.95749         14.96284          5.98300          5.98514          5.98514          0.07742          0.16722          0.04988          3.19207         16.86280         16.91678          7.99182          3.99257          4.07374          0.00504  F  T
 26.06.1970 00:05          0.24723          0.28436          0.07291          0.07291          0.00071          0.24652          0.00154          0.28282          0.03444          0.11056          2.40403          0.56503          9.04839          9.47653         98.24761          2.95862          2.92238         14.95696         14.96230          5.98279          5.98492          5.98492          0.07753          0.16722          0.04987          3.19196         16.85561         16.90924          7.99171          3.99246          4.07366          0.00503  F  T
 26.06.1970 00:10          0.24425          0.28036          0.07291          0.07291          0.00071          0.24355          0.00146          0.27890          0.03399          0.10911          2.40403          0.54247          9.05072          9.47648         98.24712          2.95869          2.92243         14.95644         14.96177          5.98258          5.98471          5.98471          0.07763          0.16721          0.04987          3.19184         16.84690         16.90121          7.99159          3.99235          4.07357          0.00503  F  T
 26.06.1970 00:15          0.24135          0.27648          0.07291          0.07291          0.00071          0.24064          0.00139          0.27509          0.03355          0.10770          2.40403          0.52200          9.05182          9.47643         98.24656          2.95874          2.92247         14.95592         14.96124          5.98237          5.98449          5.98449          0.07774          0.16721          0.04987          3.19173         16.84230         16.89325          7.99148          3.99225          4.07348          0.00503  F  T
 26.06.1970 00:20          0.23852          0.27271          0.07291          0.07291          0.00071          0.23781          0.00133          0.27139          0.03312          0.10633          2.40403          0.50346          9.05201          9.47637         98.24593          2.95880          2.92250         14.95539         14.96070          5.98216          5.98428          5.98428          0.07785          0.16721          0.04987          3.19162         16.83968         16.88596          7.99136          3.99214          4.07339          0.00503  F  T
 26.06.1970 00:25          0.23575          0.26905          0.07291          0.07291          0.00071          0.23505          0.00127          0.26779          0.03271          0.10499          2.40403          0.48668          9.05155          9.47630         98.24525          2.95885          2.92253         14.95487         14.96017          5.98195          5.98407          5.98407          0.07795          0.16721          0.04987          3.19150         16.83626         16.87978          7.99124          3.99203          4.07331          0.00503  F  T
 26.06.1970 00:30          0.23305          0.26550          0.07291          0.07291          0.00071          0.23234          0.00122          0.26428          0.03230          0.10369          2.40403          0.47154          9.05064          9.47623         98.24453          2.95890          2.92256         14.95435         14.95964          5.98174          5.98386          5.98386          0.07806          0.16721          0.04987          3.19139         16.83101         16.87478          7.99113          3.99193          4.07322          0.00503  F  T
 26.06.1970 00:35          0.23041          0.26204          0.07291          0.07291          0.00071          0.22970          0.00117          0.26087          0.03191          0.10242          2.40403          0.45791          9.04944          9.47615         98.24375          2.95895          2.92258         14.95383         14.95911          5.98153          5.98364          5.98364          0.07816          0.16721          0.04986          3.19128         16.82347         16.87081          7.99101          3.99182          4.07314          0.00503  F  T
 26.06.1970 00:40          0.22782          0.25868          0.07291          0.07291          0.00071          0.22711          0.00112          0.25755          0.03152          0.10118          2.40403          0.44565          9.04804          9.47608         98.24294          2.95899          2.92259         14.95330         14.95858          5.98132          5.98343          5.98343          0.07827          0.16720          0.04986          3.19116         16.81399         16.86764          7.99089          3.99172          4.07305          0.00502  F  T
 26.06.1970 00:45          0.22529          0.25540          0.07291          0.07291          0.00071          0.22458          0.00109          0.25431          0.03115          0.09998          2.40403          0.43468          9.04644          9.47599         98.24207          2.95903          2.92261         14.95278         14.95806          5.98111          5.98322          5.98322          0.07838          0.16720          0.04986          3.19105         16.80374         16.86507          7.99078          3.99161          4.07296          0.00502  F  T
 26.06.1970 00:50          0.22281          0.25221          0.07291          0.07291          0.00071          0.22210          0.00105          0.25116          0.03078          0.09880          2.40403          0.42487          9.04466          9.47591         98.24118          2.95906          2.92262         14.95225         14.95753          5.98090          5.98301          5.98301          0.07848          0.16720          0.04986          3.19094         16.79407         16.86295          7.99066          3.99151          4.07288          0.00502  F  T
 26.06.1970 00:55          0.22039          0.24910          0.07291          0.07291          0.00071          0.21968          0.00102          0.24808          0.03042          0.09765          2.40403          0.41615          9.04274          9.50412         98.21931          2.95908          2.92336         14.95173         14.95700          5.98069          5.98280          5.98280          0.07859          0.16720          0.04986          3.19083         16.78592         16.85609          7.99055          3.99140          4.07279          0.00496  F  T
 26.06.1970 01:00          0.21801          0.24607          0.07291          0.07291          0.00071          0.21730          0.00099          0.24508          0.03007          0.09652          2.40403          0.40841          9.04479          9.50651         98.22152          2.95915          2.92348         14.95120         14.95647          5.98048          5.98259          5.98259          0.07869          0.16720          0.04985          3.19071         16.77409         16.84742          7.99044          3.99129          4.07270          0.00496  F  T
 26.06.1970 01:05          0.21568          0.24311          0.07291          0.07291          0.00071          0.21497          0.00096          0.24215          0.02973          0.09542          2.40403          0.40160          9.04721          9.50677         98.22424          2.95922          2.92354         14.95067         14.95595          5.98027          5.98238          5.98238          0.07880          0.16719          0.04985          3.19060         16.76166         16.84254          7.99032          3.99119          4.07262          0.00496  F  T
 26.06.1970 01:10          0.21340          0.24023          0.07291          0.07291          0.00071          0.21269          0.00094          0.23929          0.02939          0.09435          2.40403          0.39562          9.04832          9.50694         98.22591          2.95929          2.92359         14.95014         14.95542          5.98006          5.98217          5.98217          0.07890          0.16719          0.04985          3.19049         16.75319         16.83980          7.99021          3.99108          4.07253          0.00496  F  T
 26.06.1970 01:15          0.21116          0.23741          0.07291          0.07291          0.00071          0.21045          0.00092          0.23649          0.02906          0.09329          2.40403          0.39042          9.04850          9.50702         98.22681          2.95935          2.92365         14.94962         14.95489          5.97985          5.98196          5.98196          0.07901          0.16719          0.04985          3.19038         16.74585         16.83640          7.99009          3.99098          4.07245          0.00495  F  T
 26.06.1970 01:20          0.20896          0.23466          0.07291          0.07291          0.00071          0.20825          0.00090          0.23376          0.02874          0.09227          2.40403          0.38593          9.04801          9.50706         98.22716          2.95940          2.92370         14.94909         14.95437          5.97963          5.98175          5.98175          0.07911          0.16719          0.04985          3.19026         16.73676         16.83119          7.98998          3.99087          4.07236          0.00495  F  T
 26.06.1970 01:25          0.20680          0.23197          0.07291          0.07291          0.00071          0.20610          0.00088          0.23109          0.02843          0.09126          2.40403          0.38210          9.04706          9.50706         98.22717          2.95946          2.92374         14.94855         14.95384          5.97942          5.98154          5.98154          0.07922          0.16718          0.04985          3.19015         16.72536         16.82367          7.98987          3.99077          4.07227          0.00495  F  T
 26.06.1970 01:30          0.20469          0.22934          0.07291          0.07291          0.00071          0.20398          0.00086          0.22848          0.02812          0.09027          2.40403          0.37887          9.04582          9.50704         98.22694          2.95950          2.92379         14.94802         14.95331          5.97921          5.98132          5.98132          0.07932          0.16718          0.04984          3.19004         16.71199         16.81419          7.98975          3.99066          4.07219          0.00495  F  T
 26.06.1970 01:35          0.20261          0.22677          0.07291          0.07291          0.00071          0.20190          0.00085          0.22592          0.02782          0.08930          2.40403          0.37620          9.04435          9.50699         98.22646          2.95954          2.92382         14.94749         14.95278          5.97900          5.98111          5.98111          0.07943          0.16718          0.04984          3.18993         16.69769         16.80388          7.98964          3.99056          4.07210          0.00495  F  T
 26.06.1970 01:40          0.20057          0.22425          0.07291          0.07291          0.00071          0.19986          0.00083          0.22341          0.02753          0.08836          2.40403          0.37403          9.04267          9.50692         98.22575          2.95957          2.92385         14.94695         14.95225          5.97878          5.98090          5.98090          0.07953          0.16718          0.04984          3.18981         16.68390         16.79414          7.98952          3.99045          4.07202          0.00495  F  T
 26.06.1970 01:45          0.19857          0.22178          0.07291          0.07291          0.00071          0.19786          0.00082          0.22096          0.02724          0.08743          2.40403          0.37234          9.04080          9.50698         98.22471          2.95960          2.92388         14.94642         14.95172          5.97857          5.98069          5.98069          0.07964          0.16717          0.04984          3.18970         16.67186         16.78588          7.98941          3.99034          4.07193          0.00495  F  T
 26.06.1970 01:50          0.19660          0.21937          0.07291          0.07291          0.00071          0.19589          0.00081          0.21856          0.02695          0.08651          2.40403          0.37108          9.03878          9.53725         98.20106          2.95961          2.92467         14.94588         14.95119          5.97835          5.98048          5.98048          0.07975          0.16717          0.04984          3.18959         16.66219         16.77395          7.98929          3.99024          4.07184          0.00489  F  T
 26.06.1970 01:55          0.19466          0.21701          0.07291          0.07291          0.00071          0.19395          0.00080          0.21621          0.02667          0.08562          2.40403          0.37022          9.03665          9.53761         98.20480          2.95963          2.92474         14.94534         14.95066          5.97814          5.98027          5.98027          0.07985          0.16717          0.04984          3.18948         16.65473         16.76151          7.98917          3.99013          4.07176          0.00489  F  T
 26.06.1970 02:00          0.19276          0.21469          0.07291          0.07291          0.00071          0.19205          0.00079          0.21390          0.02640          0.08474          2.40403          0.36972          9.03855          9.53784         98.20710          2.95968          2.92481         14.94481         14.95013          5.97792          5.98005          5.98005          0.07996          0.16717          0.04983          3.18936         16.64342         16.75301          7.98906          3.99003          4.07167          0.00488  F  T
 26.06.1970 02:05          0.19089          0.21242          0.07291          0.07291          0.00071          0.19018          0.00079          0.21164          0.02613          0.08388          2.40403          0.36956          9.04078          9.53796         98.20838          2.95974          2.92487         14.94426         14.94960          5.97771          5.97984          5.97984          0.08006          0.16716          0.04983          3.18925         16.63091         16.74557          7.98894          3.98992          4.07158          0.00488  F  T
 26.06.1970 02:10          0.18905          0.21019          0.07291          0.07291          0.00071          0.18834          0.00078          0.20942          0.02587          0.08304          2.40403          0.36971          9.04167          9.53801         98.20890          2.95979          2.92492         14.94372         14.94907          5.97749          5.97963          5.97963          0.08017          0.16716          0.04983          3.18913         16.62170         16.73634          7.98882          3.98981          4.07150          0.00488  F  T
 26.06.1970 02:15          0.18725          0.20801          0.07291          0.07291          0.00071          0.18654          0.00077          0.20724          0.02561          0.08221          2.40403          0.37015          9.04164          9.53801         98.20892          2.95984          2.92498         14.94318         14.94853          5.97727          5.97941          5.97941          0.08028          0.16716          0.04983          3.18902         16.61358         16.72480          7.98870          3.98971          4.07141          0.00488  F  T
 26.06.1970 02:20          0.18547          0.20587          0.07291          0.07291          0.00071          0.18476          0.00077          0.20510          0.02536          0.08139          2.40403          0.37085          9.04096          9.53798         98.20860          2.95988          2.92502         14.94264         14.94799          5.97706          5.97920          5.97920          0.08038          0.16716          0.04983          3.18891         16.60435         16.71130          7.98859          3.98960          4.07132          0.00488  F  T
 26.06.1970 02:25          0.18372          0.20376          0.07291          0.07291          0.00071          0.18301          0.00076          0.20300          0.02511          0.08059          2.40403          0.37179          9.03983          9.53792         98.20802          2.95992          2.92506         14.94209         14.94746          5.97684          5.97898          5.97898          0.08049          0.16715          0.04982          3.18879         16.59375         16.69694          7.98848          3.98949          4.07123          0.00488  F  T
 26.06.1970 02:30          0.18200          0.20170          0.07291          0.07291          0.00071          0.18129          0.00076          0.20094          0.02486          0.07980          2.40403          0.37296          9.03842          9.53784         98.20718          2.95995          2.92509         14.94154         14.94692          5.97662          5.97877          5.97877          0.08060          0.16715          0.04982          3.18868         16.58198         16.68317          7.98836          3.98938          4.07115          0.00488  F  T
 26.06.1970 02:35          0.18031          0.19967          0.07291          0.07291          0.00071          0.17960          0.00075          0.19892          0.02462          0.07903          2.40403          0.37433          9.03678          9.53774         98.20615          2.95998          2.92511         14.94099         14.94638          5.97640          5.97855          5.97855          0.08071          0.16715          0.04982          3.18856         16.56975         16.67121          7.98825          3.98928          4.07106          0.00487  F  T
 26.06.1970 02:40          0.17864          0.19768          0.07291          0.07291          0.00071          0.17793          0.00075          0.19693          0.02438          0.07827          2.40403          0.37589          9.03493          9.53762         98.20493          2.95999          2.92513         14.94044         14.94584          5.97618          5.97834          5.97834          0.08082          0.16715          0.04982          3.18845         16.55814         16.66165          7.98813          3.98917          4.07097          0.00487  F  T
 26.06.1970 02:45          0.17700          0.19572          0.07291          0.07291          0.00071          0.17629          0.00074          0.19498          0.02415          0.07752          2.40403          0.37763          9.03290          9.53992         98.20173          2.96001          2.92520         14.93989         14.94530          5.97596          5.97812          5.97812          0.08092          0.16714          0.04982          3.18833         16.54811         16.65384          7.98801          3.98906          4.07088          0.00487  F  T
 26.06.1970 02:50          0.17538          0.19380          0.07291          0.07291          0.00071          0.17467          0.00074          0.19306          0.02392          0.07678          2.40403          0.37952          9.03072          9.56807         98.17931          2.96001          2.92591         14.93934         14.94476          5.97574          5.97790          5.97790          0.08103          0.16714          0.04982          3.18822         16.54017         16.64235          7.98790          3.98895          4.07079          0.00481  F  T
 26.06.1970 02:55          0.17379          0.19191          0.07291          0.07291          0.00071          0.17308          0.00074          0.19117          0.02369          0.07606          2.40403          0.38157          9.02845          9.56839         98.18250          2.96002          2.92597         14.93878         14.94421          5.97551          5.97769          5.97769          0.08114          0.16714          0.04981          3.18810         16.53408         16.63007          7.98777          3.98884          4.07070          0.00481  F  T
 26.06.1970 03:00          0.17223          0.19005          0.07291          0.07291          0.00071          0.17152          0.00073          0.18931          0.02347          0.07535          2.40403          0.38376          9.02611          9.56856         98.18427          2.96002          2.92602         14.93822         14.94367          5.97529          5.97747          5.97747          0.08125          0.16713          0.04981          3.18798         16.52908         16.62091          7.98765          3.98873          4.07061          0.00481  F  T
 26.06.1970 03:05          0.17069          0.18822          0.07291          0.07291          0.00071          0.16998          0.00073          0.18749          0.02325          0.07465          2.40403          0.38607          9.02373          9.56863         98.18506          2.96002          2.92607         14.93767         14.94312          5.97507          5.97725          5.97725          0.08136          0.16713          0.04981          3.18787         16.52419         16.61262          7.98753          3.98862          4.07053          0.00481  F  T
 26.06.1970 03:10          0.16917          0.18642          0.07291          0.07291          0.00071          0.16846          0.00073          0.18570          0.02304          0.07396          2.40403          0.38850          9.02131          9.56864         98.18514          2.96002          2.92611         14.93711         14.94258          5.97484          5.97703          5.97703          0.08147          0.16713          0.04981          3.18775         16.51881         16.60319          7.98742          3.98852          4.07044          0.00481  F  T
 26.06.1970 03:15          0.16767          0.18466          0.07291          0.07291          0.00071          0.16697          0.00073          0.18393          0.02283          0.07328          2.40403          0.39104          9.01887          9.56860         98.18476          2.96001          2.92615         14.93655         14.94203          5.97462          5.97681          5.97681          0.08158          0.16713          0.04981          3.18763         16.51293         16.59239          7.98730          3.98841          4.07035          0.00480  F  T
 26.06.1970 03:20          0.16620          0.18292          0.07291          0.07291          0.00071          0.16549          0.00073          0.18219          0.02262          0.07261          2.40403          0.39368          9.01641          9.56854         98.18405          2.96000          2.92618         14.93598         14.94148          5.97439          5.97659          5.97659          0.08169          0.16712          0.04980          3.18751         16.50704         16.58049          7.98718          3.98829          4.07026          0.00480  F  T
 26.06.1970 03:25          0.16475          0.18121          0.07291          0.07291          0.00071          0.16404          0.00072          0.18049          0.02242          0.07195          2.40403          0.39641          9.01392          9.56844         98.18310          2.95999          2.92620         14.93542         14.94092          5.97417          5.97637          5.97637          0.08180          0.16712          0.04980          3.18740         16.50176         16.56827          7.98707          3.98818          4.07017          0.00480  F  T
 26.06.1970 03:30          0.16332          0.17953          0.07291          0.07291          0.00071          0.16261          0.00072          0.17880          0.02221          0.07131          2.40403          0.39922          9.01141          9.56833         98.18192          2.95997          2.92622         14.93485         14.94037          5.97394          5.97615          5.97615          0.08191          0.16712          0.04980          3.18728         16.49753         16.55679          7.98694          3.98807          4.07008          0.00480  F  T
 26.06.1970 03:35          0.16191          0.17787          0.07291          0.07291          0.00071          0.16120          0.00072          0.17715          0.02202          0.07067          2.40403          0.40212          9.00889          9.56819         98.18054          2.95996          2.92623         14.93429         14.93981          5.97371          5.97592          5.97592          0.08202          0.16711          0.04980          3.18716         16.49445         16.54700          7.98682          3.98796          4.06998          0.00480  F  T
 26.06.1970 03:40          0.16052          0.17624          0.07291          0.07291          0.00071          0.15981          0.00072          0.17552          0.02182          0.07004          2.40403          0.40509          9.00635          9.56804         98.17899          2.95994          2.92624         14.93372         14.93925          5.97349          5.97570          5.97570          0.08213          0.16711          0.04980          3.18704         16.49236         16.53927          7.98670          3.98785          4.06989          0.00480  F  T
 26.06.1970 03:45          0.15915          0.17464          0.07291          0.07291          0.00071          0.15845          0.00072          0.17392          0.02163          0.06942          2.40403          0.40814          9.00380          9.56788         98.17734          2.95992          2.92624         14.93315         14.93869          5.97326          5.97548          5.97548          0.08225          0.16711          0.04980          3.18692         16.49103         16.53332          7.98658          3.98774          4.06980          0.00480  F  T
 26.06.1970 03:50          0.15781          0.17306          0.07291          0.07291          0.00071          0.15710          0.00072          0.17234          0.02144          0.06881          2.40403          0.41124          9.00123          9.56771         98.17561          2.95989          2.92624         14.93258         14.93814          5.97303          5.97525          5.97525          0.08236          0.16710          0.04979          3.18680         16.49023         16.52830          7.98646          3.98763          4.06971          0.00480  F  T
 26.06.1970 03:55          0.15648          0.17150          0.07291          0.07291          0.00071          0.15577          0.00072          0.17078          0.02125          0.06821          2.40403          0.41440          8.99866          9.56754         98.17383          2.95987          2.92624         14.93201         14.93757          5.97280          5.97503          5.97503          0.08247          0.16710          0.04979          3.18668         16.48981         16.52330          7.98634          3.98751          4.06962          0.00479  F  T
 26.06.1970 04:00          0.15517          0.16997          0.07291          0.07291          0.00071          0.15447          0.00072          0.16925          0.02107          0.06762          2.40403          0.41762          9.00019          9.56736         98.17200          2.95989          2.92624         14.93144         14.93701          5.97257          5.97481          5.97481          0.08258          0.16710          0.04979          3.18656         16.48475         16.51781          7.98622          3.98740          4.06953          0.00479  F  T
 26.06.1970 04:05          0.15389          0.16846          0.07291          0.07291          0.00071          0.15318          0.00071          0.16775          0.02089          0.06704          2.40403          0.42089          9.00194          9.56718         98.17014          2.95992          2.92623         14.93086         14.93645          5.97234          5.97458          5.97458          0.08270          0.16709          0.04979          3.18644         16.47864         16.51189          7.98609          3.98729          4.06944          0.00479  F  T
 26.06.1970 04:10          0.15262          0.16697          0.07291          0.07291          0.00071          0.15191          0.00071          0.16626          0.02071          0.06647          2.40403          0.42421          9.00232          9.56700         98.16825          2.95994          2.92622         14.93029         14.93588          5.97211          5.97435          5.97435          0.08281          0.16709          0.04979          3.18632         16.47605         16.50607          7.98597          3.98718          4.06934          0.00479  F  T
 26.06.1970 04:15          0.15137          0.16551          0.07291          0.07291          0.00071          0.15066          0.00071          0.16480          0.02053          0.06591          2.40403          0.42757          9.00180          9.56681         98.16631          2.95995          2.92621         14.92971         14.93531          5.97188          5.97413          5.97413          0.08292          0.16709          0.04978          3.18620         16.47487         16.50096          7.98585          3.98706          4.06925          0.00479  F  T
 26.06.1970 04:20          0.15014          0.16407          0.07291          0.07291          0.00071          0.14943          0.00071          0.16336          0.02036          0.06535          2.40403          0.43097          9.00070          9.56662         98.16436          2.95997          2.92619         14.92913         14.93474          5.97165          5.97390          5.97390          0.08304          0.16709          0.04978          3.18608         16.47269         16.49692          7.98572          3.98695          4.06916          0.00479  F  T
 26.06.1970 04:25          0.14892          0.16265          0.07291          0.07291          0.00071          0.14821          0.00071          0.16194          0.02019          0.06480          2.40403          0.43441          8.99919          9.56642         98.16239          2.95998          2.92618         14.92856         14.93417          5.97142          5.97367          5.97367          0.08315          0.16708          0.04978          3.18596         16.46870         16.49403          7.98560          3.98683          4.06906          0.00479  F  T
 26.06.1970 04:30          0.14773          0.16125          0.07291          0.07291          0.00071          0.14702          0.00071          0.16054          0.02002          0.06426          2.40403          0.43788          8.99743          9.56623         98.16037          2.96000          2.92616         14.92798         14.93360          5.97119          5.97344          5.97344          0.08327          0.16708          0.04978          3.18583         16.46277         16.49209          7.98548          3.98672          4.06897          0.00478  F  T
 26.06.1970 04:35          0.14655          0.15987          0.07291          0.07291          0.00071          0.14584          0.00071          0.15916          0.01985          0.06373          2.40403          0.44139          8.99546          9.56603         98.15836          2.96000          2.92614         14.92740         14.93303          5.97096          5.97321          5.97321          0.08338          0.16708          0.04978          3.18571         16.45558         16.49085          7.98536          3.98661          4.06888          0.00478  F  T
 26.06.1970 04:40          0.14539          0.15851          0.07291          0.07291          0.00071          0.14468          0.00071          0.15780          0.01969          0.06321          2.40403          0.44493          8.99330          9.56583         98.15630          2.96001          2.92611         14.92682         14.93245          5.97073          5.97298          5.97298          0.08350          0.16707          0.04977          3.18559         16.44829         16.49013          7.98523          3.98649          4.06878          0.00478  F  T
